"","Competition_Name","Country","Team","Opp","Venue","HomeGoals","AwayGoals","Result","Diff"
"2228","Ligue 1","FRA","Monaco","Strasbourg","A",1,3,"W",2
"2229","Ligue 1","FRA","Nantes","Lens","A",3,2,"L",-1
"2230","Ligue 1","FRA","Paris S-G","Angers","A",2,4,"W",2
"2231","Ligue 1","FRA","Lille","Nice","A",2,2,"D",0
"2232","Ligue 1","FRA","Toulouse","Rennes","A",0,2,"W",2
"2233","Ligue 1","FRA","Reims","Le Havre","A",0,3,"W",3
"2234","Ligue 1","FRA","Brest","Montpellier","A",3,1,"L",-2
"2235","Ligue 1","FRA","Saint-Étienne","Lyon","A",1,0,"L",-1
"2236","Ligue 1","FRA","Brest","Monaco","A",3,2,"L",-1
"2237","Ligue 1","FRA","Toulouse","Paris S-G","A",3,0,"L",-3
"2238","Ligue 1","FRA","Marseille","Lens","A",1,3,"W",2
"2239","Ligue 1","FRA","Montpellier","Saint-Étienne","A",1,0,"L",-1
"2240","Ligue 1","FRA","Lyon","Reims","A",1,1,"D",0
"2241","Ligue 1","FRA","Rennes","Lille","A",1,0,"L",-1
"2242","Ligue 1","FRA","Angers","Auxerre","A",1,0,"L",-1
"2243","Ligue 1","FRA","Le Havre","Nantes","A",0,2,"W",2
"2244","Ligue 1","FRA","Strasbourg","Nice","A",2,1,"L",-1
"2245","Ligue 1","FRA","Lens","Reims","A",0,2,"W",2
"2246","Ligue 1","FRA","Saint-Étienne","Rennes","A",5,0,"L",-5
"2247","Ligue 1","FRA","Strasbourg","Brest","A",3,1,"L",-2
"2248","Ligue 1","FRA","Nantes","Paris S-G","A",1,1,"D",0
"2249","Ligue 1","FRA","Lille","Montpellier","A",2,2,"D",0
"2250","Ligue 1","FRA","Nice","Lyon","A",4,1,"L",-3
"2251","Ligue 1","FRA","Auxerre","Toulouse","A",2,0,"L",-2
"2252","Ligue 1","FRA","Angers","Le Havre","A",0,1,"W",1
"2253","Ligue 1","FRA","Monaco","Marseille","A",2,1,"L",-1
"2254","Ligue 1","FRA","Brest","Lille","A",3,1,"L",-2
"2255","Ligue 1","FRA","Paris S-G","Auxerre","A",0,0,"D",0
"2256","Ligue 1","FRA","Toulouse","Monaco","A",2,0,"L",-2
"2257","Ligue 1","FRA","Le Havre","Nice","A",2,1,"L",-1
"2258","Ligue 1","FRA","Lyon","Angers","A",0,3,"W",3
"2259","Ligue 1","FRA","Montpellier","Lens","A",2,0,"L",-2
"2260","Ligue 1","FRA","Rennes","Nantes","A",1,0,"L",-1
"2261","Ligue 1","FRA","Reims","Strasbourg","A",0,0,"D",0
"2262","Ligue 1","FRA","Marseille","Saint-Étienne","A",0,2,"W",2
"2263","Ligue 1","FRA","Saint-Étienne","Toulouse","A",2,1,"L",-1
"2264","Ligue 1","FRA","Lille","Marseille","A",1,1,"D",0
"2265","Ligue 1","FRA","Lens","Auxerre","A",2,2,"D",0
"2266","Ligue 1","FRA","Monaco","Reims","A",0,0,"D",0
"2267","Ligue 1","FRA","Nice","Montpellier","A",2,2,"D",0
"2268","Ligue 1","FRA","Angers","Rennes","A",2,0,"L",-2
"2269","Ligue 1","FRA","Strasbourg","Le Havre","A",0,3,"W",3
"2270","Ligue 1","FRA","Nantes","Brest","A",4,1,"L",-3
"2271","Ligue 1","FRA","Lyon","Paris S-G","A",3,1,"L",-2
"2272","Ligue 1","FRA","Paris S-G","Monaco","A",2,4,"W",2
"2273","Ligue 1","FRA","Rennes","Nice","A",3,2,"L",-1
"2274","Ligue 1","FRA","Reims","Saint-Étienne","A",3,1,"L",-2
"2275","Ligue 1","FRA","Nantes","Lille","A",1,1,"D",0
"2276","Ligue 1","FRA","Montpellier","Lyon","A",1,0,"L",-1
"2277","Ligue 1","FRA","Auxerre","Strasbourg","A",3,1,"L",-2
"2278","Ligue 1","FRA","Brest","Angers","A",2,0,"L",-2
"2279","Ligue 1","FRA","Toulouse","Lens","A",0,1,"W",1
"2280","Ligue 1","FRA","Le Havre","Marseille","A",5,1,"L",-4
"2281","Ligue 1","FRA","Monaco","Nantes","A",2,2,"D",0
"2282","Ligue 1","FRA","Lille","Auxerre","A",0,0,"D",0
"2283","Ligue 1","FRA","Lyon","Brest","A",2,1,"L",-1
"2284","Ligue 1","FRA","Nice","Reims","A",2,4,"W",2
"2285","Ligue 1","FRA","Marseille","Rennes","A",1,2,"W",1
"2286","Ligue 1","FRA","Lens","Le Havre","A",1,2,"W",1
"2287","Ligue 1","FRA","Strasbourg","Toulouse","A",1,2,"W",1
"2288","Ligue 1","FRA","Angers","Montpellier","A",1,3,"W",2
"2289","Ligue 1","FRA","Saint-Étienne","Paris S-G","A",2,1,"L",-1
"2290","Ligue 1","FRA","Monaco","Montpellier","A",2,1,"L",-1
"2291","Ligue 1","FRA","Nice","Lille","A",2,1,"L",-1
"2292","Ligue 1","FRA","Paris S-G","Lens","A",1,2,"W",1
"2293","Ligue 1","FRA","Brest","Rennes","A",1,2,"W",1
"2294","Ligue 1","FRA","Toulouse","Lyon","A",0,0,"D",0
"2295","Ligue 1","FRA","Nantes","Saint-Étienne","A",1,1,"D",0
"2296","Ligue 1","FRA","Auxerre","Angers","A",2,0,"L",-2
"2297","Ligue 1","FRA","Le Havre","Reims","A",1,1,"D",0
"2298","Ligue 1","FRA","Strasbourg","Marseille","A",1,1,"D",0
"2299","Ligue 1","FRA","Saint-Étienne","Auxerre","A",1,1,"D",0
"2300","Ligue 1","FRA","Rennes","Monaco","A",3,2,"L",-1
"2301","Ligue 1","FRA","Lille","Strasbourg","A",2,1,"L",-1
"2302","Ligue 1","FRA","Reims","Paris S-G","A",1,1,"D",0
"2303","Ligue 1","FRA","Brest","Le Havre","A",0,1,"W",1
"2304","Ligue 1","FRA","Montpellier","Toulouse","A",1,2,"W",1
"2305","Ligue 1","FRA","Lyon","Nantes","A",1,1,"D",0
"2306","Ligue 1","FRA","Angers","Lens","A",1,0,"L",-1
"2307","Ligue 1","FRA","Marseille","Nice","A",2,0,"L",-2
"2308","Ligue 1","FRA","Lens","Montpellier","A",0,2,"W",2
"2309","Ligue 1","FRA","Paris S-G","Brest","A",2,5,"W",3
"2310","Ligue 1","FRA","Auxerre","Monaco","A",4,2,"L",-2
"2311","Ligue 1","FRA","Saint-Étienne","Lille","A",4,1,"L",-3
"2312","Ligue 1","FRA","Nice","Toulouse","A",1,1,"D",0
"2313","Ligue 1","FRA","Nantes","Reims","A",1,2,"W",1
"2314","Ligue 1","FRA","Strasbourg","Rennes","A",1,0,"L",-1
"2315","Ligue 1","FRA","Le Havre","Angers","A",1,1,"D",0
"2316","Ligue 1","FRA","Lyon","Marseille","A",3,2,"L",-1
"2317","Ligue 1","FRA","Brest","Nantes","A",0,2,"W",2
"2318","Ligue 1","FRA","Monaco","Paris S-G","A",4,1,"L",-3
"2319","Ligue 1","FRA","Lens","Nice","A",2,0,"L",-2
"2320","Ligue 1","FRA","Le Havre","Lille","A",1,2,"W",1
"2321","Ligue 1","FRA","Rennes","Saint-Étienne","A",0,2,"W",2
"2322","Ligue 1","FRA","Reims","Lyon","A",4,0,"L",-4
"2323","Ligue 1","FRA","Montpellier","Strasbourg","A",2,0,"L",-2
"2324","Ligue 1","FRA","Toulouse","Auxerre","A",2,2,"D",0
"2325","Ligue 1","FRA","Marseille","Angers","A",0,2,"W",2
"2326","Ligue 1","FRA","Auxerre","Brest","A",2,2,"D",0
"2327","Ligue 1","FRA","Saint-Étienne","Marseille","A",5,1,"L",-4
"2328","Ligue 1","FRA","Nantes","Monaco","A",7,1,"L",-6
"2329","Ligue 1","FRA","Paris S-G","Toulouse","A",0,1,"W",1
"2330","Ligue 1","FRA","Lyon","Montpellier","A",1,4,"W",3
"2331","Ligue 1","FRA","Strasbourg","Lens","A",0,2,"W",2
"2332","Ligue 1","FRA","Angers","Reims","A",0,1,"W",1
"2333","Ligue 1","FRA","Nice","Le Havre","A",1,3,"W",2
"2334","Ligue 1","FRA","Lille","Rennes","A",0,2,"W",2
"2335","Ligue 1","FRA","Reims","Rennes","A",1,0,"L",-1
"2336","Ligue 1","FRA","Monaco","Lille","A",2,1,"L",-1
"2337","Ligue 1","FRA","Angers","Saint-Étienne","A",3,3,"D",0
"2338","Ligue 1","FRA","Marseille","Auxerre","A",3,0,"L",-3
"2339","Ligue 1","FRA","Lens","Nantes","A",3,1,"L",-2
"2340","Ligue 1","FRA","Montpellier","Nice","A",2,0,"L",-2
"2341","Ligue 1","FRA","Toulouse","Le Havre","A",1,4,"W",3
"2342","Ligue 1","FRA","Brest","Strasbourg","A",0,0,"D",0
"2343","Ligue 1","FRA","Paris S-G","Lyon","A",2,3,"W",1
"2344","Ligue 1","FRA","Reims","Monaco","A",3,0,"L",-3
"2345","Ligue 1","FRA","Nice","Saint-Étienne","A",1,3,"W",2
"2346","Ligue 1","FRA","Le Havre","Lens","A",3,4,"W",1
"2347","Ligue 1","FRA","Lille","Paris S-G","A",4,1,"L",-3
"2348","Ligue 1","FRA","Brest","Lyon","A",2,1,"L",-1
"2349","Ligue 1","FRA","Rennes","Montpellier","A",0,4,"W",4
"2350","Ligue 1","FRA","Strasbourg","Auxerre","A",0,1,"W",1
"2351","Ligue 1","FRA","Toulouse","Angers","A",0,4,"W",4
"2352","Ligue 1","FRA","Nantes","Marseille","A",2,0,"L",-2
"2353","Ligue 1","FRA","Monaco","Toulouse","A",1,1,"D",0
"2354","Ligue 1","FRA","Paris S-G","Rennes","A",1,4,"W",3
"2355","Ligue 1","FRA","Montpellier","Lille","A",1,0,"L",-1
"2356","Ligue 1","FRA","Lens","Marseille","A",0,1,"W",1
"2357","Ligue 1","FRA","Angers","Brest","A",2,0,"L",-2
"2358","Ligue 1","FRA","Auxerre","Reims","A",0,2,"W",2
"2359","Ligue 1","FRA","Saint-Étienne","Le Havre","A",1,1,"D",0
"2360","Ligue 1","FRA","Strasbourg","Nantes","A",0,1,"W",1
"2361","Ligue 1","FRA","Lyon","Nice","A",0,2,"W",2
"2362","Ligue 1","FRA","Auxerre","Nice","A",1,1,"D",0
"2363","Ligue 1","FRA","Lille","Nantes","A",1,0,"L",-1
"2364","Ligue 1","FRA","Monaco","Angers","A",0,2,"W",2
"2365","Ligue 1","FRA","Rennes","Lens","A",1,0,"L",-1
"2366","Ligue 1","FRA","Le Havre","Lyon","A",4,2,"L",-2
"2367","Ligue 1","FRA","Toulouse","Strasbourg","A",2,1,"L",-1
"2368","Ligue 1","FRA","Saint-Étienne","Montpellier","A",0,2,"W",2
"2369","Ligue 1","FRA","Reims","Brest","A",0,0,"D",0
"2370","Ligue 1","FRA","Marseille","Paris S-G","A",3,1,"L",-2
"2371","Ligue 1","FRA","Lyon","Strasbourg","A",4,2,"L",-2
"2372","Ligue 1","FRA","Marseille","Reims","A",3,1,"L",-2
"2373","Ligue 1","FRA","Paris S-G","Saint-Étienne","A",1,6,"W",5
"2374","Ligue 1","FRA","Nice","Monaco","A",2,1,"L",-1
"2375","Ligue 1","FRA","Brest","Toulouse","A",2,4,"W",2
"2376","Ligue 1","FRA","Nantes","Le Havre","A",3,2,"L",-1
"2377","Ligue 1","FRA","Montpellier","Auxerre","A",1,0,"L",-1
"2378","Ligue 1","FRA","Rennes","Angers","A",0,3,"W",3
"2379","Ligue 1","FRA","Lens","Lille","A",1,0,"L",-1
"2380","Ligue 1","FRA","Nantes","Nice","A",1,2,"W",1
"2381","Ligue 1","FRA","Angers","Paris S-G","A",1,0,"L",-1
"2382","Ligue 1","FRA","Monaco","Brest","A",2,1,"L",-1
"2383","Ligue 1","FRA","Lille","Lyon","A",2,1,"L",-1
"2384","Ligue 1","FRA","Saint-Étienne","Lens","A",1,0,"L",-1
"2385","Ligue 1","FRA","Auxerre","Rennes","A",0,1,"W",1
"2386","Ligue 1","FRA","Strasbourg","Reims","A",0,1,"W",1
"2387","Ligue 1","FRA","Le Havre","Montpellier","A",0,2,"W",2
"2388","Ligue 1","FRA","Toulouse","Marseille","A",3,2,"L",-1
"2389","Ligue 1","FRA","Reims","Lens","A",0,2,"W",2
"2390","Ligue 1","FRA","Marseille","Monaco","A",3,0,"L",-3
"2391","Ligue 1","FRA","Lille","Toulouse","A",1,2,"W",1
"2392","Ligue 1","FRA","Nice","Strasbourg","A",2,2,"D",0
"2393","Ligue 1","FRA","Brest","Saint-Étienne","A",3,3,"D",0
"2394","Ligue 1","FRA","Montpellier","Angers","A",2,0,"L",-2
"2395","Ligue 1","FRA","Rennes","Le Havre","A",1,5,"W",4
"2396","Ligue 1","FRA","Lyon","Auxerre","A",1,3,"W",2
"2397","Ligue 1","FRA","Nantes","Rennes","A",2,1,"L",-1
"2398","Ligue 1","FRA","Le Havre","Paris S-G","A",2,1,"L",-1
"2399","Ligue 1","FRA","Strasbourg","Monaco","A",0,0,"D",0
"2400","Ligue 1","FRA","Montpellier","Marseille","A",5,1,"L",-4
"2401","Ligue 1","FRA","Auxerre","Lille","A",3,1,"L",-2
"2402","Ligue 1","FRA","Lens","Brest","A",1,3,"W",2
"2403","Ligue 1","FRA","Angers","Nice","A",2,1,"L",-1
"2404","Ligue 1","FRA","Toulouse","Reims","A",1,0,"L",-1
"2405","Ligue 1","FRA","Lyon","Saint-Étienne","A",2,1,"L",-1
"2406","Ligue 1","FRA","Paris S-G","Nantes","A",1,1,"D",0
"2407","Ligue 1","FRA","Nice","Paris S-G","A",1,3,"W",2
"2408","Ligue 1","FRA","Saint-Étienne","Strasbourg","A",3,1,"L",-2
"2409","Ligue 1","FRA","Monaco","Le Havre","A",1,1,"D",0
"2410","Ligue 1","FRA","Rennes","Lyon","A",4,1,"L",-3
"2411","Ligue 1","FRA","Lille","Angers","A",0,2,"W",2
"2412","Ligue 1","FRA","Toulouse","Nantes","A",0,0,"D",0
"2413","Ligue 1","FRA","Auxerre","Lens","A",0,4,"W",4
"2414","Ligue 1","FRA","Reims","Montpellier","A",0,0,"D",0
"2415","Ligue 1","FRA","Brest","Marseille","A",4,1,"L",-3
"2416","Ligue 1","FRA","Reims","Nice","A",1,0,"L",-1
"2417","Ligue 1","FRA","Paris S-G","Strasbourg","A",2,1,"L",-1
"2418","Ligue 1","FRA","Rennes","Toulouse","A",2,1,"L",-1
"2419","Ligue 1","FRA","Monaco","Saint-Étienne","A",1,3,"W",2
"2420","Ligue 1","FRA","Angers","Nantes","A",0,1,"W",1
"2421","Ligue 1","FRA","Montpellier","Brest","A",1,0,"L",-1
"2422","Ligue 1","FRA","Lens","Lyon","A",1,2,"W",1
"2423","Ligue 1","FRA","Le Havre","Auxerre","A",1,2,"W",1
"2424","Ligue 1","FRA","Marseille","Lille","A",1,1,"D",0
"2425","Ligue 1","FRA","Saint-Étienne","Reims","A",0,2,"W",2
"2426","Ligue 1","FRA","Nice","Rennes","A",2,0,"L",-2
"2427","Ligue 1","FRA","Strasbourg","Angers","A",2,1,"L",-1
"2428","Ligue 1","FRA","Marseille","Le Havre","A",1,3,"W",2
"2429","Ligue 1","FRA","Nantes","Auxerre","A",1,1,"D",0
"2430","Ligue 1","FRA","Lyon","Monaco","A",2,0,"L",-2
"2431","Ligue 1","FRA","Lens","Toulouse","A",1,1,"D",0
"2432","Ligue 1","FRA","Paris S-G","Montpellier","A",1,4,"W",3
"2433","Ligue 1","FRA","Lille","Brest","A",2,0,"L",-2
"2434","Ligue 1","FRA","Reims","Lille","A",2,1,"L",-1
"2435","Ligue 1","FRA","Monaco","Lens","A",4,0,"L",-4
"2436","Ligue 1","FRA","Montpellier","Nantes","A",3,0,"L",-3
"2437","Ligue 1","FRA","Auxerre","Paris S-G","A",3,1,"L",-2
"2438","Ligue 1","FRA","Le Havre","Strasbourg","A",2,3,"W",1
"2439","Ligue 1","FRA","Angers","Lyon","A",2,0,"L",-2
"2440","Ligue 1","FRA","Brest","Nice","A",6,0,"L",-6
"2441","Ligue 1","FRA","Rennes","Marseille","A",4,2,"L",-2
"2442","Ligue 1","FRA","Toulouse","Saint-Étienne","A",2,3,"W",1
"2443","Ligue 1","FRA","Reims","Metz","A",1,1,"D",0
"2444","Ligue 1","FRA","Metz","Reims","A",1,3,"W",2
"2445","Fußball-Bundesliga","GER","Leverkusen","Gladbach","A",2,3,"W",1
"2446","Fußball-Bundesliga","GER","Holstein Kiel","Hoffenheim","A",3,2,"L",-1
"2447","Fußball-Bundesliga","GER","Union Berlin","Mainz 05","A",1,1,"D",0
"2448","Fußball-Bundesliga","GER","Werder Bremen","Augsburg","A",2,2,"D",0
"2449","Fußball-Bundesliga","GER","Stuttgart","Freiburg","A",3,1,"L",-2
"2450","Fußball-Bundesliga","GER","Bochum","RB Leipzig","A",1,0,"L",-1
"2451","Fußball-Bundesliga","GER","Eint Frankfurt","Dortmund","A",2,0,"L",-2
"2452","Fußball-Bundesliga","GER","Bayern Munich","Wolfsburg","A",2,3,"W",1
"2453","Fußball-Bundesliga","GER","Heidenheim","St. Pauli","A",0,2,"W",2
"2454","Fußball-Bundesliga","GER","St. Pauli","Union Berlin","A",1,0,"L",-1
"2455","Fußball-Bundesliga","GER","Dortmund","Werder Bremen","A",0,0,"D",0
"2456","Fußball-Bundesliga","GER","Hoffenheim","Eint Frankfurt","A",3,1,"L",-2
"2457","Fußball-Bundesliga","GER","Gladbach","Bochum","A",0,2,"W",2
"2458","Fußball-Bundesliga","GER","Wolfsburg","Holstein Kiel","A",0,2,"W",2
"2459","Fußball-Bundesliga","GER","Mainz 05","Stuttgart","A",3,3,"D",0
"2460","Fußball-Bundesliga","GER","RB Leipzig","Leverkusen","A",2,3,"W",1
"2461","Fußball-Bundesliga","GER","Augsburg","Heidenheim","A",4,0,"L",-4
"2462","Fußball-Bundesliga","GER","Freiburg","Bayern Munich","A",2,0,"L",-2
"2463","Fußball-Bundesliga","GER","Heidenheim","Dortmund","A",4,2,"L",-2
"2464","Fußball-Bundesliga","GER","Union Berlin","RB Leipzig","A",0,0,"D",0
"2465","Fußball-Bundesliga","GER","Stuttgart","Gladbach","A",1,3,"W",2
"2466","Fußball-Bundesliga","GER","Bochum","Freiburg","A",2,1,"L",-1
"2467","Fußball-Bundesliga","GER","Eint Frankfurt","Wolfsburg","A",1,2,"W",1
"2468","Fußball-Bundesliga","GER","Leverkusen","Hoffenheim","A",1,4,"W",3
"2469","Fußball-Bundesliga","GER","Bayern Munich","Holstein Kiel","A",1,6,"W",5
"2470","Fußball-Bundesliga","GER","St. Pauli","Augsburg","A",3,1,"L",-2
"2471","Fußball-Bundesliga","GER","Werder Bremen","Mainz 05","A",1,2,"W",1
"2472","Fußball-Bundesliga","GER","Mainz 05","Augsburg","A",2,3,"W",1
"2473","Fußball-Bundesliga","GER","Hoffenheim","Union Berlin","A",2,1,"L",-1
"2474","Fußball-Bundesliga","GER","Holstein Kiel","Bochum","A",2,2,"D",0
"2475","Fußball-Bundesliga","GER","Freiburg","Heidenheim","A",0,3,"W",3
"2476","Fußball-Bundesliga","GER","Bayern Munich","Werder Bremen","A",0,5,"W",5
"2477","Fußball-Bundesliga","GER","Gladbach","Eint Frankfurt","A",2,0,"L",-2
"2478","Fußball-Bundesliga","GER","Wolfsburg","Leverkusen","A",4,3,"L",-1
"2479","Fußball-Bundesliga","GER","Dortmund","Stuttgart","A",5,1,"L",-4
"2480","Fußball-Bundesliga","GER","RB Leipzig","St. Pauli","A",0,0,"D",0
"2481","Fußball-Bundesliga","GER","Bochum","Dortmund","A",4,2,"L",-2
"2482","Fußball-Bundesliga","GER","Heidenheim","Mainz 05","A",0,2,"W",2
"2483","Fußball-Bundesliga","GER","St. Pauli","Freiburg","A",0,3,"W",3
"2484","Fußball-Bundesliga","GER","Augsburg","RB Leipzig","A",4,0,"L",-4
"2485","Fußball-Bundesliga","GER","Union Berlin","Gladbach","A",1,0,"L",-1
"2486","Fußball-Bundesliga","GER","Stuttgart","Wolfsburg","A",2,2,"D",0
"2487","Fußball-Bundesliga","GER","Leverkusen","Bayern Munich","A",1,1,"D",0
"2488","Fußball-Bundesliga","GER","Eint Frankfurt","Holstein Kiel","A",2,4,"W",2
"2489","Fußball-Bundesliga","GER","Werder Bremen","Hoffenheim","A",3,4,"W",1
"2490","Fußball-Bundesliga","GER","Gladbach","Augsburg","A",2,1,"L",-1
"2491","Fußball-Bundesliga","GER","Wolfsburg","Bochum","A",1,3,"W",2
"2492","Fußball-Bundesliga","GER","Dortmund","Union Berlin","A",2,1,"L",-1
"2493","Fußball-Bundesliga","GER","Freiburg","Werder Bremen","A",0,1,"W",1
"2494","Fußball-Bundesliga","GER","Holstein Kiel","Leverkusen","A",2,2,"D",0
"2495","Fußball-Bundesliga","GER","Mainz 05","St. Pauli","A",0,3,"W",3
"2496","Fußball-Bundesliga","GER","RB Leipzig","Heidenheim","A",0,1,"W",1
"2497","Fußball-Bundesliga","GER","Bayern Munich","Eint Frankfurt","A",3,3,"D",0
"2498","Fußball-Bundesliga","GER","Hoffenheim","Stuttgart","A",1,1,"D",0
"2499","Fußball-Bundesliga","GER","St. Pauli","Dortmund","A",2,1,"L",-1
"2500","Fußball-Bundesliga","GER","Eint Frankfurt","Leverkusen","A",2,1,"L",-1
"2501","Fußball-Bundesliga","GER","RB Leipzig","Mainz 05","A",0,2,"W",2
"2502","Fußball-Bundesliga","GER","Augsburg","Freiburg","A",3,1,"L",-2
"2503","Fußball-Bundesliga","GER","Bochum","Hoffenheim","A",3,1,"L",-2
"2504","Fußball-Bundesliga","GER","Heidenheim","Gladbach","A",3,2,"L",-1
"2505","Fußball-Bundesliga","GER","Stuttgart","Bayern Munich","A",4,0,"L",-4
"2506","Fußball-Bundesliga","GER","Union Berlin","Holstein Kiel","A",0,2,"W",2
"2507","Fußball-Bundesliga","GER","Werder Bremen","Wolfsburg","A",2,4,"W",2
"2508","Fußball-Bundesliga","GER","Gladbach","Mainz 05","A",1,1,"D",0
"2509","Fußball-Bundesliga","GER","Wolfsburg","St. Pauli","A",0,0,"D",0
"2510","Fußball-Bundesliga","GER","Holstein Kiel","Stuttgart","A",2,1,"L",-1
"2511","Fußball-Bundesliga","GER","Dortmund","Augsburg","A",2,1,"L",-1
"2512","Fußball-Bundesliga","GER","Freiburg","RB Leipzig","A",3,1,"L",-2
"2513","Fußball-Bundesliga","GER","Leverkusen","Werder Bremen","A",2,2,"D",0
"2514","Fußball-Bundesliga","GER","Bayern Munich","Bochum","A",0,5,"W",5
"2515","Fußball-Bundesliga","GER","Eint Frankfurt","Union Berlin","A",1,1,"D",0
"2516","Fußball-Bundesliga","GER","Hoffenheim","Heidenheim","A",0,0,"D",0
"2517","Fußball-Bundesliga","GER","Stuttgart","Leverkusen","A",0,0,"D",0
"2518","Fußball-Bundesliga","GER","Augsburg","Wolfsburg","A",1,1,"D",0
"2519","Fußball-Bundesliga","GER","Union Berlin","Bayern Munich","A",3,0,"L",-3
"2520","Fußball-Bundesliga","GER","Bochum","Eint Frankfurt","A",7,2,"L",-5
"2521","Fußball-Bundesliga","GER","Heidenheim","Holstein Kiel","A",1,0,"L",-1
"2522","Fußball-Bundesliga","GER","St. Pauli","Hoffenheim","A",0,2,"W",2
"2523","Fußball-Bundesliga","GER","RB Leipzig","Dortmund","A",2,1,"L",-1
"2524","Fußball-Bundesliga","GER","Mainz 05","Freiburg","A",0,0,"D",0
"2525","Fußball-Bundesliga","GER","Werder Bremen","Gladbach","A",4,1,"L",-3
"2526","Fußball-Bundesliga","GER","Freiburg","Union Berlin","A",0,0,"D",0
"2527","Fußball-Bundesliga","GER","Leverkusen","Bochum","A",1,1,"D",0
"2528","Fußball-Bundesliga","GER","Holstein Kiel","Werder Bremen","A",2,1,"L",-1
"2529","Fußball-Bundesliga","GER","Dortmund","Mainz 05","A",3,1,"L",-2
"2530","Fußball-Bundesliga","GER","Bayern Munich","St. Pauli","A",0,1,"W",1
"2531","Fußball-Bundesliga","GER","Gladbach","RB Leipzig","A",0,0,"D",0
"2532","Fußball-Bundesliga","GER","Hoffenheim","Augsburg","A",0,0,"D",0
"2533","Fußball-Bundesliga","GER","Eint Frankfurt","Stuttgart","A",2,3,"W",1
"2534","Fußball-Bundesliga","GER","Wolfsburg","Heidenheim","A",1,3,"W",2
"2535","Fußball-Bundesliga","GER","Augsburg","Bayern Munich","A",3,0,"L",-3
"2536","Fußball-Bundesliga","GER","Union Berlin","Wolfsburg","A",1,0,"L",-1
"2537","Fußball-Bundesliga","GER","Heidenheim","Leverkusen","A",5,2,"L",-3
"2538","Fußball-Bundesliga","GER","RB Leipzig","Hoffenheim","A",4,3,"L",-1
